Employee_ID,Department,Employee_Level,Expense_Type,Expense_Amount,Approved_Amount,Submission_Delay_Days,Employee_Rating,Years_With_Company,Has_Receipt,Country,Is_Fraudulent,Claim_Difference,Approval_Ratio
E2302,HR,Mid,Client Entertainment,1725.86,1353.17,19,3.0,13,0,UAE,1,372.69,0.78
E2303,HR,Mid,Travel,1026.6,964.17,17,3.6,7,1,UAE,0,62.43,0.94
E2304,IT,Senior,Travel,186.58,154.51,24,2.8,3,1,India,1,32.07,0.83
E2305,Operations,Mid,Stay,700.9,515.95,26,4.0,0,1,Singapore,0,184.95,0.74
E2306,IT,Mid,Food,1244.23,1241.77,29,3.1,4,1,India,0,2.46,1.0
E2307,Finance,Mid,Supplies,967.43,800.74,23,3.4,14,1,India,0,166.69,0.83
E2308,Sales,Mid,Food,1342.73,1158.06,8,3.7,0,1,India,0,184.67,0.86
E2309,Finance,Mid,Client Entertainment,794.5,748.73,19,4.1,8,1,India,0,45.77,0.94
E2310,IT,Senior,Supplies,1460.81,1443.67,0,2.2,7,1,India,0,17.14,0.99
E2311,HR,Mid,Supplies,1098.41,1056.53,2,3.7,13,1,India,0,41.88,0.96
E2312,Operations,Mid,Travel,1108.59,950.63,22,3.3,6,1,UAE,0,157.96,0.86
E2313,HR,Mid,Client Entertainment,1059.98,915.52,16,2.4,4,0,UK,1,144.46,0.86
E2314,Sales,Junior,Travel,693.94,544.23,10,2.6,3,1,Singapore,1,149.71,0.78
E2315,Operations,Junior,Travel,977.12,819.65,23,4.7,6,1,UK,1,157.47,0.84
E2316,Finance,Executive,Stay,1117.5,1099.68,24,4.6,2,1,India,0,17.82,0.98
E2317,IT,Senior,Travel,439.74,403.72,7,2.1,7,1,UAE,0,36.02,0.92
E2318,IT,Mid,Food,1031.84,725.96,20,4.1,4,1,Singapore,0,305.88,0.7
E2319,IT,Mid,Supplies,1485.95,1092.1,11,3.7,4,1,India,0,393.85,0.73
E2320,IT,Junior,Travel,1173.53,1146.7,10,4.8,0,1,India,0,26.83,0.98
E2321,Operations,Mid,Food,1546.92,1476.71,29,4.7,12,1,UK,0,70.21,0.95
E2322,Sales,Mid,Client Entertainment,1163.09,983.8,27,3.7,14,1,UK,1,179.29,0.85
E2323,Sales,Mid,Supplies,640.95,567.3,12,2.4,9,0,Singapore,1,73.65,0.89
E2324,IT,Mid,Client Entertainment,1316.3,1035.79,14,3.4,14,1,India,0,280.51,0.79
E2325,Sales,Junior,Food,543.59,509.81,24,4.2,10,1,India,1,33.78,0.94
E2326,Operations,Junior,Client Entertainment,916.63,807.54,19,4.9,7,1,USA,1,109.09,0.88
E2327,Sales,Executive,Client Entertainment,889.6,808.16,24,3.1,6,1,USA,0,81.44,0.91
E2328,Finance,Mid,Client Entertainment,728.69,592.04,16,4.4,0,1,India,0,136.65,0.81
E2329,Sales,Mid,Travel,1951.59,1618.12,11,4.1,11,1,India,0,333.47,0.83
E2330,Finance,Junior,Travel,970.94,740.15,26,2.2,11,1,USA,1,230.79,0.76
E2331,IT,Junior,Travel,1724.02,1697.16,18,3.7,3,1,UK,1,26.86,0.98
E2332,Finance,Senior,Supplies,1137.44,1119.2,19,2.6,3,1,India,0,18.24,0.98
E2333,Sales,Mid,Food,671.63,634.91,10,4.1,11,1,USA,1,36.72,0.95
E2334,Sales,Mid,Travel,836.16,820.0,9,3.8,8,1,Singapore,0,16.16,0.98
E2335,Finance,Junior,Client Entertainment,984.61,885.75,16,4.9,9,1,UAE,0,98.86,0.9
E2336,IT,Senior,Client Entertainment,863.28,665.06,27,4.8,1,1,India,0,198.22,0.77
E2337,HR,Junior,Client Entertainment,890.42,826.37,21,2.0,3,1,India,1,64.05,0.93
E2338,IT,Junior,Client Entertainment,1229.5,980.63,12,2.2,9,0,UAE,1,248.87,0.8
E2339,Finance,Mid,Stay,1146.15,953.76,15,4.3,2,1,India,0,192.39,0.83
E2340,IT,Junior,Supplies,1276.0,998.22,19,4.1,9,1,UK,0,277.78,0.78
E2341,Sales,Junior,Food,1610.67,1332.17,19,4.4,14,1,USA,0,278.5,0.83
E2342,Finance,Mid,Food,811.41,733.34,16,2.8,4,1,India,1,78.07,0.9
E2343,Finance,Mid,Travel,1445.56,1059.86,4,4.5,11,1,UK,0,385.7,0.73
E2344,IT,Senior,Stay,1557.44,1139.36,8,3.3,6,1,UK,0,418.08,0.73
E2345,Operations,Mid,Food,1517.56,1373.59,21,2.8,4,1,USA,0,143.97,0.91
E2346,Sales,Junior,Supplies,296.03,276.45,23,2.0,4,0,India,0,19.58,0.93
E2347,Sales,Junior,Client Entertainment,1719.07,1487.76,26,4.6,3,1,UAE,1,231.31,0.87
E2348,IT,Executive,Travel,745.44,562.43,3,3.6,13,1,USA,0,183.01,0.75
E2349,HR,Mid,Supplies,263.73,218.69,8,4.9,8,1,USA,0,45.04,0.83
E2350,Finance,Senior,Food,1709.24,1585.24,15,4.1,5,1,Singapore,0,124.0,0.93
E2351,Sales,Junior,Stay,1205.36,1091.72,6,2.2,9,1,USA,1,113.64,0.91
E2352,Operations,Mid,Travel,1221.88,895.59,13,3.8,5,1,UK,0,326.29,0.73
E2353,Sales,Junior,Food,867.17,859.14,13,2.1,10,1,UAE,1,8.03,0.99
E2354,Operations,Mid,Travel,1072.84,822.88,6,3.7,5,1,India,0,249.96,0.77
E2355,Sales,Executive,Food,944.27,723.42,23,3.1,5,1,USA,0,220.85,0.77
E2356,Finance,Executive,Client Entertainment,750.32,628.74,15,3.9,0,0,UAE,0,121.58,0.84
E2357,Operations,Mid,Stay,1009.2,805.51,17,3.6,10,1,India,0,203.69,0.8
E2358,Finance,Mid,Client Entertainment,1045.26,1040.23,27,2.8,5,1,India,1,5.03,1.0
E2359,HR,Executive,Food,471.35,340.76,5,2.5,3,1,UAE,1,130.59,0.72
E2360,Finance,Mid,Supplies,1022.25,809.55,6,3.2,1,1,Singapore,0,212.7,0.79
E2361,Finance,Junior,Client Entertainment,284.99,232.21,18,5.0,5,0,UAE,1,52.78,0.81
E2362,IT,Mid,Supplies,1768.14,1499.45,7,3.3,0,1,India,0,268.69,0.85
E2363,IT,Junior,Food,958.97,676.0,0,4.2,11,1,India,1,282.97,0.7
E2364,HR,Mid,Stay,571.4,414.1,16,2.2,0,1,India,0,157.3,0.72
E2365,HR,Mid,Supplies,1205.29,936.92,25,3.1,4,0,UK,0,268.37,0.78
E2366,Finance,Mid,Food,701.32,607.48,18,3.7,5,1,USA,0,93.84,0.87
E2367,Finance,Mid,Supplies,988.3,919.44,21,4.3,1,1,India,0,68.86,0.93
E2368,HR,Junior,Client Entertainment,1182.2,1071.01,6,3.6,9,1,India,0,111.19,0.91
E2369,IT,Mid,Food,593.32,516.26,17,3.5,7,1,USA,0,77.06,0.87
E2370,Sales,Senior,Client Entertainment,1779.88,1458.03,29,4.3,3,1,USA,1,321.85,0.82
E2371,Sales,Mid,Travel,1817.97,1747.44,5,2.9,11,1,India,1,70.53,0.96
E2372,Sales,Junior,Food,789.82,661.81,27,2.3,3,1,UAE,1,128.01,0.84
E2373,Sales,Executive,Supplies,550.67,434.91,20,3.0,9,1,India,0,115.76,0.79
E2374,IT,Executive,Travel,788.0,700.37,5,2.5,13,1,UK,0,87.63,0.89
E2375,Sales,Junior,Client Entertainment,809.38,734.62,0,4.9,4,1,Singapore,0,74.76,0.91
E2376,IT,Junior,Client Entertainment,1444.14,1183.53,29,3.7,9,0,USA,1,260.61,0.82
E2377,IT,Senior,Supplies,794.91,563.15,9,3.3,3,1,India,0,231.76,0.71
E2378,Sales,Senior,Travel,535.34,389.85,22,4.7,10,1,India,1,145.49,0.73
E2379,IT,Executive,Stay,1040.63,992.43,7,4.7,13,1,Singapore,0,48.2,0.95
E2380,Sales,Senior,Supplies,403.66,289.41,29,3.2,4,1,India,1,114.25,0.72
E2381,Sales,Mid,Client Entertainment,1427.2,1252.52,6,4.6,9,1,UK,1,174.68,0.88
E2382,Operations,Mid,Food,1240.0,936.34,8,2.2,2,1,UAE,0,303.66,0.76
E2383,Operations,Junior,Travel,760.04,584.23,0,4.7,7,1,UAE,1,175.81,0.77
E2384,IT,Junior,Stay,803.71,628.5,25,2.9,5,1,USA,1,175.21,0.78
E2385,IT,Mid,Food,1099.49,782.28,24,3.7,7,1,Singapore,0,317.21,0.71
E2386,HR,Mid,Travel,558.78,420.86,10,2.8,14,1,UAE,1,137.92,0.75
E2387,IT,Mid,Supplies,684.84,613.04,26,5.0,14,0,India,1,71.8,0.9
E2388,Sales,Senior,Supplies,909.83,773.01,28,2.2,4,1,India,1,136.82,0.85
E2389,Sales,Junior,Travel,472.49,443.76,2,3.3,6,1,India,0,28.73,0.94
E2390,Sales,Mid,Stay,818.26,587.82,17,3.9,9,1,India,0,230.44,0.72
E2391,IT,Junior,Travel,570.78,551.75,5,3.8,6,1,Singapore,0,19.03,0.97
E2392,Finance,Mid,Food,1570.48,1568.78,10,4.2,5,1,USA,0,1.7,1.0
E2393,IT,Senior,Food,838.63,591.0,4,4.2,13,1,Singapore,0,247.63,0.7
E2394,Finance,Mid,Supplies,621.27,615.24,19,4.4,11,1,UK,0,6.03,0.99
E2395,Operations,Executive,Travel,1269.78,978.69,3,2.7,9,1,UK,0,291.09,0.77
E2396,IT,Junior,Supplies,748.61,679.56,7,3.1,13,1,USA,0,69.05,0.91
E2397,Finance,Mid,Stay,559.01,440.35,9,3.1,12,1,India,0,118.66,0.79
E2398,Finance,Junior,Food,1355.01,1160.63,28,4.9,3,1,Singapore,0,194.38,0.86
E2399,Sales,Mid,Client Entertainment,870.74,742.85,2,3.2,5,1,USA,0,127.89,0.85
E2400,Sales,Senior,Client Entertainment,1336.41,1080.26,12,2.7,8,1,USA,0,256.15,0.81
E2401,IT,Mid,Travel,993.98,909.75,16,3.9,10,1,India,0,84.23,0.92
E2402,Finance,Senior,Travel,1051.68,925.36,4,3.3,13,1,UAE,0,126.32,0.88
E2403,IT,Junior,Client Entertainment,1225.27,1044.52,7,2.8,14,1,UAE,1,180.75,0.85
E2404,IT,Senior,Travel,746.07,742.23,18,4.1,11,1,USA,0,3.84,0.99
E2405,Sales,Junior,Food,675.91,663.75,17,2.6,3,1,USA,1,12.16,0.98
E2406,Sales,Senior,Stay,1480.73,1460.94,0,3.9,12,1,UK,0,19.79,0.99
E2407,IT,Junior,Stay,1231.57,1187.72,28,3.3,5,1,India,0,43.85,0.96
E2408,IT,Junior,Supplies,973.0,755.58,3,3.0,5,1,India,0,217.42,0.78
E2409,Operations,Mid,Food,1318.28,1061.21,26,4.8,12,1,UK,0,257.07,0.8
E2410,HR,Executive,Travel,1216.06,935.54,17,3.0,2,1,India,0,280.52,0.77
E2411,Sales,Junior,Travel,1377.32,1371.61,13,3.0,12,1,USA,1,5.71,1.0
E2412,Finance,Mid,Supplies,542.87,404.87,23,4.6,3,0,USA,1,138.0,0.75
E2413,HR,Senior,Supplies,974.33,789.16,10,2.4,2,1,India,0,185.17,0.81
E2414,Finance,Mid,Travel,1451.92,1103.04,28,2.3,14,0,India,1,348.88,0.76
E2415,HR,Junior,Travel,1670.89,1281.63,25,2.8,2,1,India,1,389.26,0.77
E2416,Operations,Mid,Food,785.62,608.17,27,3.8,9,1,India,1,177.45,0.77
E2417,IT,Mid,Supplies,1063.67,948.69,8,3.2,11,1,USA,0,114.98,0.89
E2418,Finance,Executive,Food,1007.73,728.41,12,3.8,3,1,UK,0,279.32,0.72
E2419,Finance,Senior,Travel,502.33,437.91,25,2.5,12,1,UAE,1,64.42,0.87
E2420,IT,Mid,Client Entertainment,884.98,837.0,16,2.8,3,1,India,0,47.98,0.95
E2421,Finance,Executive,Client Entertainment,368.52,342.71,14,3.7,5,1,Singapore,0,25.81,0.93
E2422,Finance,Mid,Travel,933.07,695.47,1,2.7,12,1,India,0,237.6,0.75
E2423,Sales,Junior,Supplies,584.79,569.83,5,3.3,14,1,USA,0,14.96,0.97
E2424,HR,Junior,Client Entertainment,1067.97,994.31,28,3.7,3,1,USA,0,73.66,0.93
E2425,IT,Mid,Supplies,876.04,614.62,25,4.9,5,1,USA,0,261.42,0.7
E2426,Operations,Junior,Client Entertainment,869.67,801.15,27,2.2,1,0,UK,1,68.52,0.92
E2427,Finance,Executive,Supplies,1621.37,1493.65,6,3.4,3,1,India,0,127.72,0.92
E2428,Operations,Senior,Client Entertainment,1028.32,873.09,1,3.2,1,1,India,0,155.23,0.85
E2429,IT,Junior,Supplies,1751.29,1250.06,23,4.5,14,1,Singapore,1,501.23,0.71
E2430,Operations,Mid,Food,1178.55,1030.02,12,4.7,11,1,India,0,148.53,0.87
E2431,Sales,Senior,Supplies,1326.22,1233.02,9,4.7,7,1,India,1,93.2,0.93
E2432,Sales,Executive,Food,652.19,509.53,15,3.1,11,0,India,0,142.66,0.78
E2433,Operations,Senior,Food,722.53,650.36,8,2.9,8,1,India,0,72.17,0.9
E2434,IT,Mid,Travel,1006.91,811.74,7,3.3,6,1,USA,0,195.17,0.81
E2435,Operations,Senior,Food,1485.23,1295.35,24,3.0,5,1,USA,0,189.88,0.87
E2436,IT,Mid,Stay,854.82,696.99,14,4.2,7,1,India,0,157.83,0.82
E2437,IT,Mid,Food,427.42,338.14,21,2.6,3,1,India,0,89.28,0.79
E2438,IT,Junior,Supplies,1159.2,1109.09,26,4.0,9,0,UK,1,50.11,0.96
E2439,HR,Junior,Food,1025.59,949.85,6,4.8,10,1,UK,0,75.74,0.93
E2440,Finance,Mid,Supplies,779.6,626.51,21,2.8,1,1,UAE,0,153.09,0.8
E2441,HR,Junior,Supplies,850.77,706.47,22,4.0,13,1,UAE,1,144.3,0.83
E2442,HR,Junior,Stay,651.57,591.31,18,2.4,3,1,UAE,0,60.26,0.91
E2443,Sales,Senior,Food,1369.56,1291.94,3,2.4,4,1,UK,0,77.62,0.94
E2444,Sales,Junior,Food,1009.33,913.75,8,2.3,8,1,USA,0,95.58,0.91
E2445,IT,Mid,Client Entertainment,1096.19,945.22,18,2.4,4,1,India,0,150.97,0.86
E2446,IT,Mid,Client Entertainment,761.43,751.01,1,2.6,8,1,USA,0,10.42,0.99
E2447,IT,Executive,Travel,1534.49,1430.52,27,3.7,8,1,India,0,103.97,0.93
E2448,Finance,Mid,Supplies,1088.32,799.56,28,4.3,7,1,Singapore,0,288.76,0.73
E2449,Finance,Junior,Stay,143.55,124.52,26,2.4,4,1,USA,0,19.03,0.87
E2450,IT,Mid,Client Entertainment,1183.99,974.27,6,4.6,13,1,UK,0,209.72,0.82
E2451,IT,Senior,Food,894.27,839.26,21,4.5,11,1,India,1,55.01,0.94
E2452,Operations,Executive,Travel,934.42,666.62,18,4.2,1,0,USA,0,267.8,0.71
E2453,HR,Mid,Stay,1397.48,1150.43,5,3.3,4,1,India,0,247.05,0.82
E2454,IT,Junior,Food,1035.43,823.67,14,2.0,10,1,India,0,211.76,0.8
E2455,HR,Executive,Food,1684.94,1250.82,6,4.2,0,1,India,0,434.12,0.74
E2456,Finance,Junior,Supplies,1042.24,848.01,5,4.6,7,1,India,0,194.23,0.81
E2457,IT,Mid,Supplies,813.35,733.51,0,3.0,1,1,USA,0,79.84,0.9
E2458,Sales,Mid,Client Entertainment,274.68,222.08,27,4.2,6,0,USA,1,52.6,0.81
E2459,HR,Junior,Client Entertainment,712.85,623.03,13,2.2,14,1,Singapore,0,89.82,0.87
E2460,IT,Junior,Food,871.1,764.69,0,4.1,10,1,USA,0,106.41,0.88
E2461,Operations,Junior,Food,1586.52,1390.0,24,2.2,1,1,India,1,196.52,0.88
E2462,Operations,Mid,Client Entertainment,815.78,700.64,5,3.8,11,1,UAE,0,115.14,0.86
E2463,Sales,Executive,Client Entertainment,1656.8,1217.91,27,3.8,10,1,USA,0,438.89,0.74
E2464,HR,Junior,Food,540.68,413.91,17,2.9,13,1,USA,0,126.77,0.77
E2465,Sales,Senior,Stay,691.01,649.57,26,2.2,13,1,USA,1,41.44,0.94
E2466,IT,Junior,Food,1450.79,1234.2,16,4.8,4,1,Singapore,0,216.59,0.85
E2467,IT,Mid,Stay,761.95,694.76,26,3.6,9,1,India,0,67.19,0.91
E2468,Finance,Junior,Stay,1439.69,1253.93,27,3.7,6,1,India,0,185.76,0.87
E2469,HR,Executive,Food,669.48,476.41,1,3.8,5,1,UK,0,193.07,0.71
E2470,HR,Senior,Travel,709.56,666.18,7,4.7,13,0,India,0,43.38,0.94
E2471,IT,Mid,Client Entertainment,1256.74,903.97,20,2.2,12,1,Singapore,1,352.77,0.72
E2472,Operations,Senior,Supplies,675.08,663.57,22,4.7,4,1,USA,0,11.51,0.98
E2473,Operations,Mid,Food,890.24,680.69,22,2.7,5,1,USA,1,209.55,0.76
E2474,Sales,Executive,Stay,1157.91,988.53,1,2.2,1,1,UK,0,169.38,0.85
E2475,HR,Senior,Food,898.96,646.42,15,4.0,9,1,India,0,252.54,0.72
E2476,Operations,Executive,Client Entertainment,774.97,750.54,3,4.9,0,1,Singapore,0,24.43,0.97
E2477,Finance,Mid,Stay,517.11,514.0,1,2.2,0,1,UAE,1,3.11,0.99
E2478,Sales,Junior,Supplies,1579.73,1175.14,22,3.3,7,1,USA,1,404.59,0.74
E2479,Finance,Mid,Supplies,1654.44,1304.92,4,3.6,2,1,UAE,0,349.52,0.79
E2480,Sales,Junior,Supplies,1131.73,797.6,16,2.8,14,1,India,0,334.13,0.7
E2481,IT,Mid,Travel,907.15,849.18,1,4.9,10,1,Singapore,0,57.97,0.94
E2482,Operations,Mid,Stay,929.13,737.21,21,3.9,2,1,India,0,191.92,0.79
E2483,Operations,Mid,Stay,1332.88,1168.47,13,4.5,8,1,India,0,164.41,0.88
E2484,Finance,Junior,Travel,1412.71,1005.52,19,3.2,12,1,India,0,407.19,0.71
E2485,HR,Junior,Stay,783.94,717.02,6,3.1,5,1,India,1,66.92,0.91
E2486,Operations,Mid,Travel,1429.84,1227.98,14,3.7,3,0,India,1,201.86,0.86
E2487,HR,Executive,Food,1246.04,1143.23,17,3.3,3,1,UAE,0,102.81,0.92
E2488,Operations,Mid,Client Entertainment,1422.89,1333.06,12,4.1,6,0,Singapore,1,89.83,0.94
E2489,HR,Mid,Supplies,359.29,261.12,11,2.8,5,1,India,0,98.17,0.73
E2490,IT,Senior,Travel,832.32,726.97,1,3.3,1,1,India,0,105.35,0.87
E2491,IT,Mid,Travel,930.84,833.09,11,4.7,8,1,Singapore,0,97.75,0.89
E2492,IT,Junior,Travel,812.42,694.63,5,4.3,1,1,India,0,117.79,0.86
E2493,Sales,Mid,Food,1766.93,1333.54,23,2.5,7,1,India,0,433.39,0.75
E2494,IT,Junior,Travel,836.05,784.79,28,4.7,3,1,USA,0,51.26,0.94
E2495,HR,Executive,Client Entertainment,1187.36,1186.45,0,3.8,9,1,USA,0,0.91,1.0
E2496,HR,Junior,Client Entertainment,1061.14,1051.35,20,4.0,0,1,India,0,9.79,0.99
E2497,HR,Mid,Supplies,883.91,824.92,0,2.9,0,1,UK,0,58.99,0.93
E2498,Operations,Junior,Food,716.54,591.46,14,3.3,8,0,USA,1,125.08,0.83
E2499,Operations,Junior,Client Entertainment,1822.34,1460.04,26,4.4,3,1,India,1,362.3,0.8
E2500,IT,Senior,Stay,911.25,656.61,15,3.0,0,1,UAE,0,254.64,0.72
E2501,Sales,Junior,Stay,1350.23,1113.79,21,2.5,2,1,USA,1,236.44,0.82
E2502,Sales,Junior,Stay,996.14,743.93,6,3.1,2,1,India,1,252.21,0.75
E2503,HR,Mid,Travel,816.51,633.86,21,2.2,6,1,India,1,182.65,0.78
E2504,Operations,Junior,Travel,1043.32,1009.48,13,4.2,5,1,India,0,33.84,0.97
E2505,IT,Junior,Stay,1123.25,1112.64,28,2.4,7,1,USA,0,10.61,0.99
E2506,Finance,Senior,Supplies,812.17,799.63,24,2.9,6,1,India,1,12.54,0.98
E2507,Operations,Senior,Supplies,694.15,526.17,18,4.6,0,0,USA,1,167.98,0.76
E2508,IT,Executive,Travel,1190.47,1155.07,23,3.6,2,1,India,0,35.4,0.97
E2509,Sales,Senior,Stay,1046.55,777.01,18,3.0,8,1,UK,0,269.54,0.74
E2510,Operations,Mid,Supplies,739.18,630.0,26,3.6,3,1,UK,0,109.18,0.85
E2511,Finance,Junior,Travel,624.63,557.85,27,2.7,10,1,USA,1,66.78,0.89
E2512,Operations,Senior,Stay,1139.71,955.92,28,2.1,11,1,UK,0,183.79,0.84
E2513,IT,Senior,Food,232.77,229.4,28,3.8,10,1,UAE,0,3.37,0.99
E2514,HR,Senior,Stay,895.76,716.58,22,4.1,12,1,USA,0,179.18,0.8
E2515,Sales,Mid,Stay,1054.04,904.59,29,4.6,12,1,India,0,149.45,0.86
E2516,Operations,Junior,Client Entertainment,1695.07,1224.92,12,4.3,13,1,USA,0,470.15,0.72
E2517,Finance,Senior,Client Entertainment,1004.19,959.67,20,4.8,13,1,Singapore,0,44.52,0.96
E2518,HR,Senior,Food,879.52,724.74,11,5.0,13,1,India,0,154.78,0.82
E2519,Sales,Executive,Food,1113.82,1013.76,28,4.2,14,1,India,0,100.06,0.91
E2520,Sales,Junior,Stay,713.38,645.38,0,4.6,11,1,USA,1,68.0,0.9
E2521,Sales,Junior,Supplies,912.43,823.81,26,4.0,2,1,UK,1,88.62,0.9
E2522,Finance,Junior,Food,1011.72,862.07,11,2.5,4,1,UK,0,149.65,0.85
E2523,IT,Senior,Stay,1251.8,980.48,3,2.5,7,1,India,0,271.32,0.78
E2524,IT,Junior,Travel,730.8,648.61,29,2.3,0,1,India,0,82.19,0.89
E2525,Sales,Junior,Client Entertainment,997.71,986.27,28,4.8,1,1,UAE,0,11.44,0.99
E2526,IT,Executive,Supplies,283.59,269.47,26,4.0,12,1,India,0,14.12,0.95
E2527,IT,Junior,Stay,1206.67,884.04,14,4.4,6,1,India,0,322.63,0.73
E2528,Operations,Senior,Travel,907.82,641.79,24,3.0,12,1,USA,0,266.03,0.71
E2529,Finance,Mid,Client Entertainment,1753.73,1490.13,15,3.4,0,1,Singapore,0,263.6,0.85
E2530,Operations,Senior,Travel,1140.53,1063.83,14,2.1,12,1,UK,0,76.7,0.93
E2531,Sales,Mid,Stay,653.2,518.76,7,4.7,12,1,UAE,1,134.44,0.79
E2532,Sales,Executive,Food,562.53,512.11,18,4.6,12,1,India,0,50.42,0.91
E2533,IT,Executive,Client Entertainment,1264.68,1238.85,14,4.4,13,1,India,0,25.83,0.98
E2534,Finance,Junior,Travel,1718.57,1439.64,17,2.2,13,1,India,1,278.93,0.84
E2535,Sales,Junior,Food,1596.07,1234.15,10,2.5,10,1,Singapore,1,361.92,0.77
E2536,Sales,Junior,Supplies,514.92,502.22,8,3.0,13,1,USA,1,12.7,0.98
E2537,Sales,Mid,Stay,1081.32,910.12,0,2.8,4,1,India,1,171.2,0.84
E2538,Finance,Senior,Stay,1450.81,1193.07,8,4.5,9,1,UK,0,257.74,0.82
E2539,Sales,Mid,Client Entertainment,463.54,373.61,27,2.6,7,1,India,1,89.93,0.81
E2540,Sales,Mid,Travel,1414.95,1170.03,22,3.6,14,1,USA,1,244.92,0.83
E2541,Sales,Junior,Supplies,718.88,648.5,11,3.7,5,1,Singapore,1,70.38,0.9
E2542,Sales,Senior,Client Entertainment,913.81,758.57,1,3.3,2,1,India,0,155.24,0.83
E2543,Sales,Executive,Client Entertainment,1110.65,885.49,10,2.7,6,1,India,0,225.16,0.8
E2544,Sales,Junior,Travel,1427.33,1317.55,20,4.9,2,1,India,1,109.78,0.92
E2545,Finance,Mid,Supplies,1612.76,1227.14,13,3.2,11,0,India,1,385.62,0.76
E2546,HR,Junior,Travel,870.83,662.33,1,4.2,4,1,India,0,208.5,0.76
E2547,Finance,Mid,Stay,808.14,734.55,14,2.6,6,0,UK,0,73.59,0.91
E2548,IT,Mid,Food,781.51,750.26,20,4.5,1,1,India,0,31.25,0.96
E2549,IT,Junior,Stay,1311.83,1013.21,22,2.6,9,1,UAE,1,298.62,0.77
E2550,Finance,Mid,Stay,1398.22,1058.93,20,4.0,3,1,India,0,339.29,0.76
E2551,IT,Junior,Client Entertainment,1357.77,1223.47,17,3.5,1,1,India,0,134.3,0.9
E2552,Finance,Mid,Stay,1107.92,981.88,26,2.4,6,1,India,1,126.04,0.89
E2553,Sales,Mid,Supplies,1147.38,957.12,13,2.1,2,1,UK,0,190.26,0.83
E2554,Operations,Junior,Stay,907.85,661.6,20,4.8,8,1,USA,0,246.25,0.73
E2555,Finance,Senior,Supplies,945.16,687.64,27,2.4,10,1,Singapore,0,257.52,0.73
E2556,Operations,Senior,Travel,1341.59,1251.97,11,4.1,5,1,UK,0,89.62,0.93
E2557,HR,Mid,Client Entertainment,1105.72,923.86,9,4.0,0,1,UAE,0,181.86,0.84
E2558,IT,Junior,Supplies,810.73,776.19,13,3.0,9,1,UK,0,34.54,0.96
E2559,Finance,Senior,Stay,1439.73,1256.05,21,2.6,7,0,India,1,183.68,0.87
E2560,HR,Executive,Client Entertainment,756.87,670.3,14,2.5,12,1,Singapore,1,86.57,0.89
E2561,Sales,Junior,Client Entertainment,1058.28,1037.39,4,3.8,6,1,UAE,0,20.89,0.98
E2562,Sales,Junior,Supplies,503.99,377.68,1,3.6,0,1,UAE,1,126.31,0.75
E2563,Finance,Junior,Supplies,621.68,536.45,21,4.6,2,0,India,1,85.23,0.86
E2564,Finance,Mid,Food,1007.64,722.92,5,3.9,2,1,USA,0,284.72,0.72
E2565,IT,Junior,Food,721.5,582.74,11,4.5,13,1,India,0,138.76,0.81
E2566,IT,Mid,Client Entertainment,908.34,676.19,1,2.1,2,1,India,0,232.15,0.74
E2567,IT,Mid,Food,1485.31,1123.41,28,4.0,14,0,UK,1,361.9,0.76
E2568,IT,Mid,Stay,950.1,931.51,28,2.7,6,1,UAE,0,18.59,0.98
E2569,Sales,Mid,Travel,1359.94,1201.11,3,2.8,5,1,USA,1,158.83,0.88
E2570,Operations,Mid,Client Entertainment,687.71,665.47,6,4.2,10,1,Singapore,0,22.24,0.97
E2571,IT,Mid,Travel,1219.56,1015.96,15,4.4,11,0,India,0,203.6,0.83
E2572,Operations,Junior,Food,599.92,527.51,0,3.1,1,1,India,1,72.41,0.88
E2573,IT,Junior,Supplies,900.09,638.73,0,4.4,4,1,USA,0,261.36,0.71
E2574,HR,Senior,Client Entertainment,1235.8,1039.12,13,3.3,5,1,India,0,196.68,0.84
E2575,IT,Junior,Food,1005.1,873.65,10,4.6,11,0,Singapore,0,131.45,0.87
E2576,Sales,Senior,Stay,1376.92,970.77,11,2.1,1,1,India,0,406.15,0.71
E2577,Operations,Executive,Client Entertainment,1267.01,1186.99,10,2.3,14,1,USA,1,80.02,0.94
E2578,Sales,Junior,Client Entertainment,876.64,691.34,5,4.3,13,1,USA,1,185.3,0.79
E2579,IT,Mid,Supplies,1518.78,1269.31,22,3.9,0,1,India,1,249.47,0.84
E2580,Sales,Mid,Client Entertainment,1174.52,1010.9,11,3.7,3,1,UAE,0,163.62,0.86
E2581,Finance,Senior,Supplies,902.52,900.41,20,3.8,13,1,USA,0,2.11,1.0
E2582,Operations,Executive,Food,1058.31,772.3,11,4.8,14,1,USA,0,286.01,0.73
E2583,HR,Senior,Stay,1036.37,898.1,9,4.0,11,1,Singapore,0,138.27,0.87
E2584,IT,Junior,Stay,1080.64,928.46,7,3.9,3,1,India,0,152.18,0.86
E2585,HR,Mid,Client Entertainment,943.3,679.81,26,4.3,3,1,Singapore,1,263.49,0.72
E2586,Sales,Mid,Client Entertainment,1149.01,1022.83,19,4.6,0,1,India,0,126.18,0.89
E2587,Finance,Mid,Food,1315.93,1034.39,18,2.8,2,1,India,0,281.54,0.79
E2588,Sales,Junior,Supplies,1170.23,855.59,6,3.9,6,1,UAE,1,314.64,0.73
E2589,IT,Junior,Stay,1156.61,871.61,13,3.8,3,1,Singapore,0,285.0,0.75
